expense_share_id,expense_id,trip_id,traveler_id,lender_traveler_id,trip,reason,expense_date,expense_type,product,currency,exchange_rate,expense_amount_original,expense_amount_lps,expense_amount_usd,is_shared_expense,participant_count,share_original,share_lps,share_usd
E0123_P002,E0123,T001,P002,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Chicken Alfredo,$,26.42,15.99,422.4558,15.99,false,1,15.99,422.4558,15.99
E0124_P004,E0124,T001,P004,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Sirloin with Fettuccine Alfredo,$,26.42,17.95,474.239,17.95,false,1,17.95,474.239,17.95
E0125_P005,E0125,T001,P005,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Shrimp Alfredo,$,26.42,17.99,475.2958,17.99,false,1,17.99,475.2958,17.99
E0126_P001,E0126,T001,P001,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Tour of Italy,$,26.42,17.95,474.239,17.95,false,1,17.95,474.239,17.95
E0127_P003,E0127,T001,P003,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Chicken Parmigiana,$,26.42,15.95,421.399,15.95,false,1,15.95,421.399,15.95
E0128_P004,E0128,T001,P004,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Soda,$,26.42,2.99,78.99580000000002,2.99,false,1,2.99,78.99580000000002,2.99
E0129_P002,E0129,T001,P002,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Soda,$,26.42,2.99,78.99580000000002,2.99,false,1,2.99,78.99580000000002,2.99
E0130_P001,E0130,T001,P001,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Soda,$,26.42,2.99,78.99580000000002,2.99,false,1,2.99,78.99580000000002,2.99
E0131_P005,E0131,T001,P005,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Mocktail Strawberry Mojito,$,26.42,2.99,78.99580000000002,2.99,false,1,2.99,78.99580000000002,2.99
E0132_P003,E0132,T001,P003,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Limonada con Soda,$,26.42,3.75,99.075,3.75,false,1,3.75,99.075,3.75
E0133_P001,E0133,T001,P001,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Café Toscano,$,26.42,2.75,72.655,2.75,true,5,0.55,14.531,0.55
E0133_P002,E0133,T001,P002,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Café Toscano,$,26.42,2.75,72.655,2.75,true,5,0.55,14.531,0.55
E0133_P003,E0133,T001,P003,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Café Toscano,$,26.42,2.75,72.655,2.75,true,5,0.55,14.531,0.55
E0133_P004,E0133,T001,P004,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Café Toscano,$,26.42,2.75,72.655,2.75,true,5,0.55,14.531,0.55
E0133_P005,E0133,T001,P005,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Café Toscano,$,26.42,2.75,72.655,2.75,true,5,0.55,14.531,0.55
E0134_P001,E0134,T001,P001,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Servicio,$,26.42,9.23,243.8566,9.23,true,5,1.846,48.771319999999996,1.846
E0134_P002,E0134,T001,P002,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Servicio,$,26.42,9.23,243.8566,9.23,true,5,1.846,48.771319999999996,1.846
E0134_P003,E0134,T001,P003,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Servicio,$,26.42,9.23,243.8566,9.23,true,5,1.846,48.771319999999996,1.846
E0134_P004,E0134,T001,P004,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Servicio,$,26.42,9.23,243.8566,9.23,true,5,1.846,48.771319999999996,1.846
E0134_P005,E0134,T001,P005,P002,ESV Shakira 2026,Olive Garden,2026-02-07,Restaurantes,Servicio,$,26.42,9.23,243.8566,9.23,true,5,1.846,48.771319999999996,1.846
E0135_P001,E0135,T001,P001,P002,ESV Shakira 2026,Bershka,2026-02-07,Souvenires,Gorra,$,26.42,8.95,236.459,8.95,false,1,8.95,236.459,8.95
E0136_P002,E0136,T001,P002,P002,ESV Shakira 2026,Megapaca,2026-02-07,Ropa,Short,$,26.42,3.0,79.26,3.0,false,1,3.0,79.26,3.0
E0137_P001,E0137,T001,P001,P002,ESV Shakira 2026,Megapaca,2026-02-07,Ropa,Cinchos,$,26.42,1.9,50.198,1.9,false,1,1.9,50.198,1.9
E0138_P001,E0138,T001,P001,P002,ESV Shakira 2026,Megapaca,2026-02-07,Ropa,Pañuelos,$,26.42,0.85,22.457,0.85,false,1,0.85,22.457,0.85
E0139_P002,E0139,T001,P002,P002,ESV Shakira 2026,Megapaca,2026-02-07,Ropa,Zapatos,$,26.42,7.15,188.903,7.15,false,1,7.15,188.903,7.15
E0140_P005,E0140,T001,P005,P002,ESV Shakira 2026,Megapaca,2026-02-07,Ropa,Sandalias,$,26.42,1.85,48.877,1.85,false,1,1.85,48.877,1.85
E0141_P001,E0141,T001,P001,P002,ESV Shakira 2026,La Nevería,2026-02-07,Restaurantes,Cafe Mocca,$,26.42,2.5,66.05000000000001,2.5,false,1,2.5,66.05000000000001,2.5
E0142_P004,E0142,T001,P004,P002,ESV Shakira 2026,La Nevería,2026-02-07,Restaurantes,Smoothie de Yogurt,$,26.42,3.0,79.26,3.0,false,1,3.0,79.26,3.0
E0143_P003,E0143,T001,P003,P002,ESV Shakira 2026,La Nevería,2026-02-07,Restaurantes,Smoothie de Yogurt,$,26.42,3.0,79.26,3.0,false,1,3.0,79.26,3.0
E0144_P002,E0144,T001,P002,P002,ESV Shakira 2026,La Nevería,2026-02-07,Restaurantes,Smoothie de Yogurt,$,26.42,3.0,79.26,3.0,false,1,3.0,79.26,3.0
E0145_P001,E0145,T001,P001,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Tortilla Jalapeña DI,$,26.42,2.1,55.482000000000006,2.1,true,5,0.42000000000000004,11.096400000000001,0.42000000000000004
E0145_P002,E0145,T001,P002,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Tortilla Jalapeña DI,$,26.42,2.1,55.482000000000006,2.1,true,5,0.42000000000000004,11.096400000000001,0.42000000000000004
E0145_P003,E0145,T001,P003,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Tortilla Jalapeña DI,$,26.42,2.1,55.482000000000006,2.1,true,5,0.42000000000000004,11.096400000000001,0.42000000000000004
E0145_P004,E0145,T001,P004,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Tortilla Jalapeña DI,$,26.42,2.1,55.482000000000006,2.1,true,5,0.42000000000000004,11.096400000000001,0.42000000000000004
E0145_P005,E0145,T001,P005,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Tortilla Jalapeña DI,$,26.42,2.1,55.482000000000006,2.1,true,5,0.42000000000000004,11.096400000000001,0.42000000000000004
E0146_P004,E0146,T001,P004,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Agua Cristal 1L PET,$,26.42,0.65,17.173000000000002,0.65,false,1,0.65,17.173000000000002,0.65
E0147_P001,E0147,T001,P001,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Agua Cristal 1L PET,$,26.42,0.65,17.173000000000002,0.65,false,1,0.65,17.173000000000002,0.65
E0148_P002,E0148,T001,P002,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Agua Cristal 1L PET,$,26.42,0.65,17.173000000000002,0.65,false,1,0.65,17.173000000000002,0.65
E0149_P003,E0149,T001,P003,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Agua Cristal 1L PET,$,26.42,0.65,17.173000000000002,0.65,false,1,0.65,17.173000000000002,0.65
E0150_P005,E0150,T001,P005,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Agua Cristal 1L PET,$,26.42,0.65,17.173000000000002,0.65,false,1,0.65,17.173000000000002,0.65
E0151_P001,E0151,T001,P001,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,6 Pack Cerveza Pilsener,$,26.42,7.55,199.471,7.55,false,1,7.55,199.471,7.55
E0152_P003,E0152,T001,P003,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Caramelo Halls Yerba,$,26.42,0.9,23.778,0.9,false,1,0.9,23.778,0.9
E0153_P005,E0153,T001,P005,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Galleta Florentinas,$,26.42,1.05,27.741000000000003,1.05,false,1,1.05,27.741000000000003,1.05
E0154_P003,E0154,T001,P003,P002,ESV Shakira 2026,La Nevería,2026-02-07,Compras Super,Bebida Supl. Alimenticia,$,26.42,0.5,13.21,0.5,false,1,0.5,13.21,0.5
E0155_P001,E0155,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Compras Super,Off,$,26.42,7.4,195.508,7.4,true,5,1.48,39.101600000000005,1.48
E0155_P002,E0155,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Compras Super,Off,$,26.42,7.4,195.508,7.4,true,5,1.48,39.101600000000005,1.48
E0155_P003,E0155,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Compras Super,Off,$,26.42,7.4,195.508,7.4,true,5,1.48,39.101600000000005,1.48
E0155_P004,E0155,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Compras Super,Off,$,26.42,7.4,195.508,7.4,true,5,1.48,39.101600000000005,1.48
E0155_P005,E0155,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Compras Super,Off,$,26.42,7.4,195.508,7.4,true,5,1.48,39.101600000000005,1.48
E0156_P001,E0156,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0156_P002,E0156,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0156_P003,E0156,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0156_P004,E0156,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0156_P005,E0156,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0157_P004,E0157,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0158_P004,E0158,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0159_P004,E0159,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0160_P002,E0160,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0161_P002,E0161,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0162_P002,E0162,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0163_P001,E0163,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0164_P001,E0164,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0165_P005,E0165,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0166_P003,E0166,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.5,39.63,1.5,false,1,1.5,39.63,1.5
E0167_P003,E0167,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Pupusa,$,26.42,1.25,33.025000000000006,1.25,false,1,1.25,33.025000000000006,1.25
E0168_P004,E0168,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Fresco,$,26.42,1.25,33.025000000000006,1.25,false,1,1.25,33.025000000000006,1.25
E0169_P001,E0169,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Fresco,$,26.42,1.25,33.025000000000006,1.25,false,1,1.25,33.025000000000006,1.25
E0170_P003,E0170,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Fresco,$,26.42,1.25,33.025000000000006,1.25,false,1,1.25,33.025000000000006,1.25
E0171_P002,E0171,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Fresco,$,26.42,1.25,33.025000000000006,1.25,false,1,1.25,33.025000000000006,1.25
E0172_P005,E0172,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Jamaica,$,26.42,2.0,52.84,2.0,false,1,2.0,52.84,2.0
E0173_P001,E0173,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Entretenimiento,Cover Kakos,$,26.42,25.0,660.5,25.0,true,5,5.0,132.1,5.0
E0173_P002,E0173,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Entretenimiento,Cover Kakos,$,26.42,25.0,660.5,25.0,true,5,5.0,132.1,5.0
E0173_P003,E0173,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Entretenimiento,Cover Kakos,$,26.42,25.0,660.5,25.0,true,5,5.0,132.1,5.0
E0173_P004,E0173,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Entretenimiento,Cover Kakos,$,26.42,25.0,660.5,25.0,true,5,5.0,132.1,5.0
E0173_P005,E0173,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Entretenimiento,Cover Kakos,$,26.42,25.0,660.5,25.0,true,5,5.0,132.1,5.0
E0174_P001,E0174,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Cervezas,$,26.42,8.0,211.36,8.0,false,1,8.0,211.36,8.0
E0175_P003,E0175,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Restaurantes,Cervezas,$,26.42,5.0,132.10000000000002,5.0,false,1,5.0,132.10000000000002,5.0
E0176_P002,E0176,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Duchas,$,26.42,1.0,26.42,1.0,false,1,1.0,26.42,1.0
E0177_P001,E0177,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Duchas,$,26.42,1.0,26.42,1.0,false,1,1.0,26.42,1.0
E0178_P004,E0178,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Duchas,$,26.42,1.0,26.42,1.0,false,1,1.0,26.42,1.0
E0179_P005,E0179,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,1.0,26.42,1.0,false,1,1.0,26.42,1.0
E0180_P003,E0180,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Baños,$,26.42,1.0,26.42,1.0,false,1,1.0,26.42,1.0
E0181_P001,E0181,T001,P001,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Parqueo,$,26.42,3.0,79.26,3.0,true,5,0.6,15.852,0.6
E0181_P002,E0181,T001,P002,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Parqueo,$,26.42,3.0,79.26,3.0,true,5,0.6,15.852,0.6
E0181_P003,E0181,T001,P003,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Parqueo,$,26.42,3.0,79.26,3.0,true,5,0.6,15.852,0.6
E0181_P004,E0181,T001,P004,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Parqueo,$,26.42,3.0,79.26,3.0,true,5,0.6,15.852,0.6
E0181_P005,E0181,T001,P005,P002,ESV Shakira 2026,El Tunco,2026-02-07,Amenidades,Parqueo,$,26.42,3.0,79.26,3.0,true,5,0.6,15.852,0.6
E0182_P004,E0182,T001,P004,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Hot Venti Green Tea Latte,$,26.42,5.2,137.384,5.2,false,1,5.2,137.384,5.2
E0183_P002,E0183,T001,P002,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Hot Grande Green Tea Latte,$,26.42,4.75,125.495,4.75,false,1,4.75,125.495,4.75
E0184_P002,E0184,T001,P002,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,BunRoll Sausage & Cheddar,$,26.42,4.99,131.8358,4.99,false,1,4.99,131.8358,4.99
E0185_P004,E0185,T001,P004,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Turkey & Swiss Ciabatta,$,26.42,6.25,165.125,6.25,false,1,6.25,165.125,6.25
E0186_P003,E0186,T001,P003,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Chicken Chipotle Ciabatta,$,26.42,5.95,157.199,5.95,false,1,5.95,157.199,5.95
E0187_P003,E0187,T001,P003,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Fresh Ground Strawberry Acai Lemonade,$,26.42,4.55,120.211,4.55,false,1,4.55,120.211,4.55
E0188_P005,E0188,T001,P005,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Duo Lunch Espresso,$,26.42,4.38,115.7196,4.38,false,1,4.38,115.7196,4.38
E0189_P001,E0189,T001,P001,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Duo Lunch Espresso,$,26.42,4.38,115.7196,4.38,false,1,4.38,115.7196,4.38
E0190_P005,E0190,T001,P005,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Iced Grande Café Latte,$,26.42,0.25,6.605,0.25,false,1,0.25,6.605,0.25
E0191_P001,E0191,T001,P001,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Iced Grande Café Latte,$,26.42,0.25,6.605,0.25,false,1,0.25,6.605,0.25
E0192_P001,E0192,T001,P001,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Extra Jarabe Caramelo,$,26.42,0.5,13.21,0.5,true,5,0.1,2.6420000000000003,0.1
E0192_P002,E0192,T001,P002,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Extra Jarabe Caramelo,$,26.42,0.5,13.21,0.5,true,5,0.1,2.6420000000000003,0.1
E0192_P003,E0192,T001,P003,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Extra Jarabe Caramelo,$,26.42,0.5,13.21,0.5,true,5,0.1,2.6420000000000003,0.1
E0192_P004,E0192,T001,P004,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Extra Jarabe Caramelo,$,26.42,0.5,13.21,0.5,true,5,0.1,2.6420000000000003,0.1
E0192_P005,E0192,T001,P005,P002,ESV Shakira 2026,Starbucks,2026-02-08,Restaurantes,Extra Jarabe Caramelo,$,26.42,0.5,13.21,0.5,true,5,0.1,2.6420000000000003,0.1
E0193_P001,E0193,T001,P001,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Alquiler de Zapatos,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0193_P002,E0193,T001,P002,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Alquiler de Zapatos,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0193_P003,E0193,T001,P003,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Alquiler de Zapatos,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0193_P004,E0193,T001,P004,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Alquiler de Zapatos,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0193_P005,E0193,T001,P005,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Alquiler de Zapatos,$,26.42,5.0,132.10000000000002,5.0,true,5,1.0,26.420000000000005,1.0
E0194_P001,E0194,T001,P001,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Big Mess Nachos,$,26.42,7.0,184.94,7.0,true,5,1.4,36.988,1.4
E0194_P002,E0194,T001,P002,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Big Mess Nachos,$,26.42,7.0,184.94,7.0,true,5,1.4,36.988,1.4
E0194_P003,E0194,T001,P003,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Big Mess Nachos,$,26.42,7.0,184.94,7.0,true,5,1.4,36.988,1.4
E0194_P004,E0194,T001,P004,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Big Mess Nachos,$,26.42,7.0,184.94,7.0,true,5,1.4,36.988,1.4
E0194_P005,E0194,T001,P005,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Big Mess Nachos,$,26.42,7.0,184.94,7.0,true,5,1.4,36.988,1.4
E0195_P001,E0195,T001,P001,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Pichel Fanta 1500 ml,$,26.42,4.0,105.68,4.0,true,5,0.8,21.136000000000003,0.8
E0195_P002,E0195,T001,P002,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Pichel Fanta 1500 ml,$,26.42,4.0,105.68,4.0,true,5,0.8,21.136000000000003,0.8
E0195_P003,E0195,T001,P003,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Pichel Fanta 1500 ml,$,26.42,4.0,105.68,4.0,true,5,0.8,21.136000000000003,0.8
E0195_P004,E0195,T001,P004,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Pichel Fanta 1500 ml,$,26.42,4.0,105.68,4.0,true,5,0.8,21.136000000000003,0.8
E0195_P005,E0195,T001,P005,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Pichel Fanta 1500 ml,$,26.42,4.0,105.68,4.0,true,5,0.8,21.136000000000003,0.8
E0196_P001,E0196,T001,P001,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,"Pizza 16"" Pepperoni",$,26.42,17.0,449.14,17.0,true,5,3.4,89.828,3.4
E0196_P002,E0196,T001,P002,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,"Pizza 16"" Pepperoni",$,26.42,17.0,449.14,17.0,true,5,3.4,89.828,3.4
E0196_P003,E0196,T001,P003,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,"Pizza 16"" Pepperoni",$,26.42,17.0,449.14,17.0,true,5,3.4,89.828,3.4
E0196_P004,E0196,T001,P004,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,"Pizza 16"" Pepperoni",$,26.42,17.0,449.14,17.0,true,5,3.4,89.828,3.4
E0196_P005,E0196,T001,P005,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,"Pizza 16"" Pepperoni",$,26.42,17.0,449.14,17.0,true,5,3.4,89.828,3.4
E0197_P001,E0197,T001,P001,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Hora de Boliche,$,26.42,19.2,507.264,19.2,true,5,3.84,101.4528,3.84
E0197_P002,E0197,T001,P002,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Hora de Boliche,$,26.42,19.2,507.264,19.2,true,5,3.84,101.4528,3.84
E0197_P003,E0197,T001,P003,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Hora de Boliche,$,26.42,19.2,507.264,19.2,true,5,3.84,101.4528,3.84
E0197_P004,E0197,T001,P004,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Hora de Boliche,$,26.42,19.2,507.264,19.2,true,5,3.84,101.4528,3.84
E0197_P005,E0197,T001,P005,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Hora de Boliche,$,26.42,19.2,507.264,19.2,true,5,3.84,101.4528,3.84
E0198_P001,E0198,T001,P001,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Propina,$,26.42,2.8,73.976,2.8,true,5,0.5599999999999999,14.7952,0.5599999999999999
E0198_P002,E0198,T001,P002,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Propina,$,26.42,2.8,73.976,2.8,true,5,0.5599999999999999,14.7952,0.5599999999999999
E0198_P003,E0198,T001,P003,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Propina,$,26.42,2.8,73.976,2.8,true,5,0.5599999999999999,14.7952,0.5599999999999999
E0198_P004,E0198,T001,P004,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Propina,$,26.42,2.8,73.976,2.8,true,5,0.5599999999999999,14.7952,0.5599999999999999
E0198_P005,E0198,T001,P005,P002,ESV Shakira 2026,Galaxy Bowling,2026-02-08,Entretenimiento,Propina,$,26.42,2.8,73.976,2.8,true,5,0.5599999999999999,14.7952,0.5599999999999999
E0199_P001,E0199,T001,P001,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Entrada,$,26.42,10.0,264.20000000000005,10.0,true,5,2.0,52.84000000000001,2.0
E0199_P002,E0199,T001,P002,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Entrada,$,26.42,10.0,264.20000000000005,10.0,true,5,2.0,52.84000000000001,2.0
E0199_P003,E0199,T001,P003,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Entrada,$,26.42,10.0,264.20000000000005,10.0,true,5,2.0,52.84000000000001,2.0
E0199_P004,E0199,T001,P004,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Entrada,$,26.42,10.0,264.20000000000005,10.0,true,5,2.0,52.84000000000001,2.0
E0199_P005,E0199,T001,P005,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Entrada,$,26.42,10.0,264.20000000000005,10.0,true,5,2.0,52.84000000000001,2.0
E0200_P002,E0200,T001,P002,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Agua,$,26.42,1.1,29.062000000000005,1.1,false,1,1.1,29.062000000000005,1.1
E0201_P004,E0201,T001,P004,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Agua,$,26.42,1.1,29.062000000000005,1.1,false,1,1.1,29.062000000000005,1.1
E0202_P003,E0202,T001,P003,P002,ESV Shakira 2026,El Boqueron,2026-02-08,Entretenimiento,Agua,$,26.42,1.1,29.062000000000005,1.1,false,1,1.1,29.062000000000005,1.1
